id,date,product,state,county,amount,severity
C02040,2023-07-16,Life,NY,,10890.78,Medium
C02041,2023-08-10,Health,NY,,24468.6,High
C02042,2024-04-26,Auto,RI,,8393.29,Low
C02043,2023-03-28,Home,MA,,18501.25,Low
C02044,2023-07-15,Life,RI,,7880.42,Low
C02045,2023-04-09,Life,MA,,12224.52,Low
C02046,2023-05-30,Life,NY,,6506.37,Medium
C02047,2024-01-04,Home,NY,,14379.18,Low
C02048,2023-12-27,Home,RI,,1619.47,Low
C02049,2023-02-10,Life,MA,,6091.46,Low
C02050,2024-01-16,Health,NY,,11073.23,Low
C02051,2024-02-15,Life,CT,Windham,13974.08,Low
C02052,2023-05-16,Life,CT,New Haven,11001.09,Low
C02053,2023-03-30,Health,CT,Tolland,644.09,Low
C02054,2023-11-09,Home,CT,Litchfield,7537.64,Medium
C02055,2023-08-18,Auto,RI,,9068.36,Medium
C02056,2023-09-15,Auto,NY,,6232.2,Medium
C02057,2023-11-22,Health,MA,,1872.9,Low
C02058,2023-08-09,Auto,RI,,12530.76,Low
C02059,2023-05-29,Auto,MA,,7022.92,Low
C02060,2024-02-28,Auto,NY,,14520.97,Low
C02061,2023-03-01,Life,CT,Litchfield,11820.31,Low
C02062,2023-12-17,Health,NY,,1999.9,Low
C02063,2023-09-15,Auto,NY,,13385.38,Low
C02064,2024-05-08,Home,NY,,9366.18,High
C02065,2024-05-21,Life,MA,,12975.75,Low
C02066,2024-03-12,Health,MA,,15861.34,Low
C02067,2024-07-29,Home,CT,New Haven,1334.85,Medium
C02068,2023-06-24,Auto,NY,,8353.02,Medium
C02069,2023-03-15,Auto,CT,Fairfield,11388.55,Medium
C02070,2023-12-28,Life,NY,,10615.75,Low
C02071,2024-02-07,Auto,RI,,4635.88,Low
C02072,2024-03-07,Home,CT,New London,7916.18,Medium
C02073,2023-01-25,Health,CT,Tolland,14171.09,Medium
C02074,2023-03-30,Life,NY,,17841.89,Medium
C02075,2023-12-18,Home,CT,Hartford,5426.12,Low
C02076,2023-02-02,Auto,MA,,4844.92,Low
C02077,2024-03-02,Life,MA,,17337.76,Low
C02078,2023-11-03,Health,RI,,19362.41,Medium
C02079,2023-01-11,Auto,CT,Tolland,11670.67,High
C02080,2024-06-03,Life,MA,,18962.7,Low
C02081,2024-03-23,Health,NY,,5693.06,Low
C02082,2023-10-18,Home,RI,,15569.9,Low
C02083,2023-03-12,Life,CT,Litchfield,14972.4,Low
C02084,2024-03-27,Home,NY,,19370.45,Low
C02085,2023-05-16,Life,RI,,4906.02,Low
C02086,2024-08-20,Home,CT,Fairfield,17184.11,Low
C02087,2023-04-24,Health,CT,Tolland,17890.43,Medium
C02088,2024-06-04,Health,MA,,13399.29,Medium
C02089,2024-04-02,Home,RI,,7046.69,Low
C02090,2023-03-29,Life,CT,New London,15436.56,Low
C02091,2024-05-01,Home,RI,,1483.72,High
C02092,2024-04-08,Life,CT,New Haven,7654.43,Low
C02093,2023-10-07,Life,RI,,16228.69,Low
C02094,2024-06-29,Life,CT,Litchfield,20944.86,High
C02095,2024-04-20,Life,NY,,14960.0,Low
C02096,2024-06-13,Health,CT,Litchfield,14162.94,Low
C02097,2023-08-24,Health,CT,Litchfield,17952.75,Medium
C02098,2023-12-06,Auto,NY,,1246.24,Low
C02099,2024-05-22,Auto,CT,Litchfield,15226.95,Medium
C02100,2024-01-20,Home,MA,,17558.53,Low
C02101,2024-07-11,Life,NY,,2439.53,Low
C02102,2023-04-02,Auto,RI,,3219.38,Medium
C02103,2023-07-13,Home,NY,,17507.55,Medium
C02104,2024-03-03,Health,NY,,9396.23,Low
C02105,2023-10-21,Life,MA,,12204.03,Low
C02106,2024-04-08,Health,RI,,8184.64,Low
C02107,2024-03-21,Health,RI,,4605.33,Medium
C02108,2023-06-06,Health,NY,,10308.41,Low
C02109,2024-05-02,Life,CT,Fairfield,1921.31,Low
C02110,2024-02-19,Health,RI,,9079.89,Medium
C02111,2023-12-17,Health,MA,,11161.27,High
C02112,2024-07-06,Life,RI,,14008.1,High
C02113,2024-03-23,Health,NY,,9517.59,Low
C02114,2023-10-29,Auto,MA,,14105.33,Low
C02115,2024-06-22,Health,NY,,8548.23,Medium
C02116,2023-08-08,Auto,MA,,19278.55,Medium
C02117,2024-07-05,Life,NY,,6988.2,Low
C02118,2023-09-06,Auto,CT,Middlesex,11378.15,Low
C02119,2024-04-15,Life,CT,Fairfield,27321.8,High
C02120,2023-09-26,Auto,RI,,1922.47,Low
C02121,2024-07-20,Health,MA,,1265.2,Medium
C02122,2023-03-31,Home,CT,Litchfield,19447.66,Low
C02123,2023-08-20,Auto,MA,,9385.66,Low
C02124,2023-11-17,Life,MA,,5600.67,Low
C02125,2023-07-13,Life,RI,,11299.9,Low
C02126,2023-06-10,Life,NY,,3236.58,Medium
C02127,2023-02-01,Home,CT,New London,18966.19,Low
C02128,2023-03-03,Life,CT,Middlesex,11890.21,Low
C02129,2023-06-01,Health,CT,New Haven,20003.0,High
C02130,2024-03-24,Home,NY,,11618.38,Low
C02131,2024-06-25,Auto,NY,,4825.75,Medium
C02132,2023-10-10,Life,MA,,12196.8,Low
C02133,2024-04-05,Life,NY,,747.54,Medium
C02134,2023-03-08,Health,RI,,1049.15,Low
C02135,2023-07-10,Auto,RI,,5052.69,Low
C02136,2023-10-20,Life,RI,,10403.34,Low
C02137,2023-12-07,Health,MA,,12557.19,Low
C02138,2023-01-01,Health,MA,,3933.99,Low
C02139,2024-03-31,Home,CT,Litchfield,16921.35,Medium
C02140,2023-05-06,Health,NY,,5906.19,Low
C02141,2024-06-04,Auto,NY,,7868.42,Low
C02142,2023-05-09,Life,NY,,1773.68,Medium
C02143,2023-11-14,Health,MA,,17094.31,Medium
C02144,2023-03-30,Auto,MA,,18607.31,Medium
C02145,2023-02-25,Life,CT,Tolland,13180.43,High
C02146,2024-08-23,Home,NY,,10222.31,Low
C02147,2023-11-22,Home,MA,,10282.01,Low
C02148,2023-02-11,Auto,CT,New Haven,3198.86,High
C02149,2023-12-24,Auto,MA,,14707.0,Medium
C02150,2024-07-31,Health,RI,,7694.44,Low
C02151,2023-08-13,Health,NY,,12847.03,Medium
C02152,2023-10-03,Health,MA,,1229.72,Medium
C02153,2023-06-02,Home,NY,,16162.86,Low
C02154,2023-03-17,Life,CT,Fairfield,3364.62,Low
C02155,2023-11-09,Home,RI,,11683.75,Medium
C02156,2023-09-10,Health,MA,,8656.04,Low
C02157,2023-09-07,Health,MA,,7622.98,Low
C02158,2023-08-08,Home,RI,,5186.01,Low
C02159,2024-05-09,Auto,MA,,1026.15,Low
C02160,2023-07-31,Health,MA,,3845.68,Low
C02161,2023-01-12,Life,RI,,13843.85,Medium
C02162,2023-03-18,Home,CT,Litchfield,27190.09,High
C02163,2024-06-11,Life,MA,,15238.13,Low
C02164,2024-07-23,Life,NY,,4267.62,High
C02165,2024-04-21,Health,CT,Middlesex,12670.35,Low
C02166,2024-01-16,Health,MA,,1438.15,Medium
C02167,2024-02-29,Home,NY,,4554.48,Low
C02168,2023-01-17,Health,MA,,20321.42,High
C02169,2023-06-15,Life,NY,,328.85,High
C02170,2023-12-17,Life,MA,,5645.91,Low
C02171,2024-05-04,Home,CT,Middlesex,3626.95,Low
C02172,2023-04-14,Life,MA,,6289.5,Low
C02173,2023-12-10,Home,RI,,10129.23,Low
C02174,2024-01-23,Health,MA,,3011.7,Low
C02175,2023-01-10,Health,RI,,5718.71,Low
C02176,2023-05-04,Home,MA,,3440.55,Low
C02177,2024-04-05,Auto,MA,,16408.29,Low
C02178,2023-03-21,Health,CT,Fairfield,15014.94,Low
C02179,2024-06-18,Auto,RI,,9115.61,Low
C02180,2023-10-14,Home,NY,,18986.92,Medium
C02181,2023-04-25,Home,NY,,13468.7,Low
C02182,2024-08-17,Home,RI,,10687.91,Low
C02183,2024-07-07,Life,NY,,15413.46,Medium
C02184,2023-05-09,Auto,MA,,807.41,Medium
C02185,2023-01-19,Auto,RI,,12765.15,Medium
C02186,2023-02-10,Health,CT,New Haven,19252.7,Low
C02187,2023-08-26,Life,RI,,4192.16,Low
C02188,2023-08-01,Health,NY,,17795.63,Low
C02189,2024-02-26,Home,RI,,8735.52,Low
C02190,2024-02-28,Auto,CT,New London,960.6,Low
C02191,2023-08-16,Health,RI,,16152.13,Low
C02192,2023-08-16,Auto,MA,,19468.06,Medium
C02193,2023-07-04,Health,MA,,15269.16,Low
C02194,2024-05-09,Life,NY,,7502.38,High
C02195,2024-01-29,Life,MA,,12869.97,Low
C02196,2023-12-01,Home,CT,Hartford,6710.08,Medium
C02197,2023-09-23,Auto,RI,,1400.9,Low
C02198,2023-07-06,Health,NY,,6930.19,Low
C02199,2023-12-11,Life,MA,,8711.53,Low
C02200,2023-08-26,Life,RI,,15512.54,Low
C02201,2023-08-29,Auto,RI,,8986.83,Low
C02202,2023-07-25,Life,CT,Hartford,17881.82,Low
C02203,2024-03-01,Life,CT,Tolland,3609.73,Low
C02204,2024-07-26,Home,RI,,8591.89,High
C02205,2023-06-17,Life,NY,,16607.62,Low
C02206,2024-08-05,Life,MA,,5267.82,Low
C02207,2023-02-10,Life,RI,,29597.92,High
C02208,2023-12-16,Health,RI,,18017.17,Low
C02209,2024-03-17,Health,MA,,19333.32,High
C02210,2023-02-02,Life,CT,Fairfield,12023.41,Medium
C02211,2023-02-10,Health,CT,Tolland,472.29,Medium
C02212,2023-07-18,Home,CT,Fairfield,15862.83,Low
C02213,2023-02-27,Home,MA,,14581.56,High
C02214,2023-06-07,Auto,RI,,12609.54,Low
C02215,2023-09-20,Life,CT,Fairfield,12175.17,Medium
C02216,2023-04-18,Home,MA,,17412.92,High
C02217,2024-08-20,Health,CT,Tolland,14615.44,Medium
C02218,2024-08-02,Life,RI,,8952.27,Low
C02219,2023-01-05,Health,MA,,15698.94,Medium
C02220,2023-05-25,Auto,CT,New Haven,15615.28,Medium
C02221,2024-06-28,Life,MA,,1899.71,Low
C02222,2023-04-24,Life,NY,,13098.69,High
C02223,2023-11-11,Life,RI,,11877.17,Low
C02224,2023-07-22,Auto,NY,,16317.88,Low
C02225,2023-01-08,Auto,NY,,7282.48,Low
C02226,2023-03-17,Auto,CT,Hartford,7618.28,Medium
C02227,2023-12-20,Auto,CT,Tolland,3171.98,Low
C02228,2023-04-28,Auto,MA,,12422.25,Low
C02229,2023-12-03,Auto,RI,,10136.23,Low
C02230,2023-09-28,Home,CT,New London,2939.1,Medium
C02231,2024-07-04,Auto,RI,,23507.53,High
C02232,2023-09-18,Health,RI,,10687.41,Low
C02233,2023-11-20,Life,MA,,8932.19,Low
C02234,2023-09-07,Life,CT,New London,9193.5,Medium
C02235,2024-06-17,Home,MA,,2654.61,Medium
C02236,2024-06-18,Home,NY,,17396.72,Medium
C02237,2023-01-30,Health,NY,,10629.92,Low
C02238,2023-07-27,Health,RI,,18753.18,Low
C02239,2023-07-24,Home,RI,,6196.7,Medium
C02240,2023-04-27,Auto,MA,,12275.55,Medium
C02241,2023-06-28,Auto,MA,,15728.83,Medium
C02242,2023-06-24,Auto,NY,,17605.5,Low
C02243,2023-09-27,Home,RI,,14064.48,Low
C02244,2023-09-16,Auto,MA,,5128.31,Low
C02245,2023-05-06,Life,NY,,474.24,Low
C02246,2024-08-11,Health,MA,,7386.69,Low
C02247,2023-10-29,Home,MA,,4253.15,Medium
C02248,2023-10-05,Home,RI,,5218.62,Low
C02249,2024-08-08,Home,RI,,3792.3,Low
C02250,2024-02-14,Life,NY,,11036.5,Medium
C02251,2023-01-31,Auto,CT,Tolland,16122.52,High
C02252,2024-04-14,Life,NY,,17940.2,Low
C02253,2024-07-25,Health,NY,,2661.89,Medium
C02254,2023-01-04,Auto,RI,,6212.26,Low
C02255,2024-02-10,Health,NY,,17724.13,Low
C02256,2023-01-03,Health,NY,,2867.09,Medium
C02257,2024-08-12,Home,CT,New London,19385.01,Medium
C02258,2023-12-24,Health,RI,,16711.15,Medium
C02259,2023-03-28,Home,NY,,18957.2,Low
C02260,2023-07-27,Home,MA,,5267.54,Low
C02261,2024-02-28,Health,NY,,18947.95,Medium
C02262,2023-12-17,Auto,RI,,9733.02,Low
C02263,2024-03-25,Health,NY,,19820.71,Low
C02264,2024-08-13,Life,RI,,9155.63,Low
C02265,2024-07-05,Health,RI,,12210.57,Medium
C02266,2023-06-16,Health,CT,New Haven,6562.7,Medium
C02267,2024-03-01,Life,RI,,1613.48,Low
C02268,2024-04-30,Home,CT,Fairfield,1206.93,Low
C02269,2024-01-25,Auto,CT,Windham,18530.74,Medium
C02270,2024-07-10,Auto,RI,,20833.89,High
C02271,2024-02-01,Home,CT,New Haven,10698.24,Medium
C02272,2023-11-01,Home,MA,,7349.75,Low
C02273,2023-09-12,Home,MA,,3811.21,Low
C02274,2024-06-27,Home,MA,,12753.7,Low
C02275,2023-09-03,Health,MA,,8946.36,Low
C02276,2023-06-08,Health,MA,,8490.9,Low
C02277,2023-06-23,Auto,RI,,9602.25,Low
C02278,2023-08-06,Auto,RI,,4147.67,Low
C02279,2023-11-10,Health,NY,,10583.34,Low
C02280,2023-12-22,Home,MA,,4316.4,Low
C02281,2023-12-05,Auto,NY,,5221.37,High
C02282,2023-04-04,Health,NY,,11769.59,Medium
C02283,2023-10-06,Life,NY,,1041.71,Low
C02284,2024-01-06,Life,RI,,4133.77,Low
C02285,2023-09-14,Home,NY,,16918.24,Medium
C02286,2023-09-12,Home,MA,,15788.21,Low
C02287,2023-02-04,Life,NY,,19158.4,Low
C02288,2023-10-15,Auto,MA,,4301.48,Low
C02289,2024-07-03,Home,MA,,8233.38,Medium
C02290,2023-07-03,Home,RI,,28208.63,High
C02291,2023-12-27,Health,NY,,16119.83,Medium
C02292,2024-07-10,Home,RI,,10989.63,Medium
C02293,2023-07-01,Home,NY,,4520.74,Medium
C02294,2023-08-18,Life,RI,,8965.49,Medium
C02295,2024-01-27,Health,NY,,12532.94,Low
C02296,2024-01-23,Life,RI,,16490.84,Medium
C02297,2023-09-04,Health,NY,,4259.18,Low
C02298,2023-10-09,Auto,CT,Litchfield,16409.48,Medium
C02299,2023-09-23,Home,RI,,11792.5,Low
C02300,2023-03-16,Health,NY,,7067.9,Low
C02301,2023-08-26,Health,NY,,11072.52,Medium
C02302,2023-08-23,Life,RI,,533.86,High
C02303,2024-04-08,Life,MA,,3072.91,Low
C02304,2023-01-16,Health,NY,,3081.68,Low
C02305,2024-01-21,Life,MA,,15776.55,Low
C02306,2023-06-26,Health,RI,,6121.7,Low
C02307,2023-12-09,Life,CT,Litchfield,19169.23,High
C02308,2023-02-19,Home,CT,Hartford,17850.4,High
C02309,2023-10-13,Health,RI,,14207.46,High
C02310,2024-02-10,Life,MA,,2528.35,Low
C02311,2023-05-01,Home,RI,,9047.9,High
C02312,2023-11-13,Auto,MA,,7180.66,Medium
C02313,2023-03-09,Auto,CT,Litchfield,6881.46,Medium
C02314,2024-04-02,Life,NY,,5868.61,Low
C02315,2023-04-03,Auto,NY,,29158.28,High
C02316,2024-07-23,Home,CT,Windham,3250.4,Medium
C02317,2023-03-08,Auto,MA,,5119.27,Low
C02318,2024-07-15,Home,CT,Litchfield,1766.2,Low
C02319,2023-05-31,Auto,NY,,12160.38,Low
C02320,2024-05-02,Health,MA,,6874.15,Low
C02321,2023-06-20,Health,NY,,16971.84,Low
C02322,2023-01-04,Life,RI,,9294.58,Medium
C02323,2023-05-16,Life,MA,,18682.26,Low
C02324,2024-07-21,Life,MA,,2952.34,High
C02325,2023-04-10,Home,RI,,7142.88,Low
C02326,2023-06-21,Auto,MA,,4250.9,Low
C02327,2024-06-02,Health,CT,Hartford,6359.19,Low
C02328,2023-04-13,Life,NY,,14045.34,Low
C02329,2023-12-08,Home,MA,,17180.09,Low
C02330,2023-05-31,Home,CT,New Haven,4967.88,Low
C02331,2023-11-23,Health,NY,,18767.08,Medium
C02332,2024-03-15,Life,MA,,7779.91,Low
C02333,2023-09-29,Auto,MA,,14817.89,Low
C02334,2023-10-24,Auto,CT,Windham,3943.89,Low
C02335,2023-09-06,Health,NY,,9953.25,Low
C02336,2023-10-28,Auto,NY,,17988.67,Low
C02337,2024-02-19,Health,RI,,12196.55,Low
C02338,2023-05-20,Health,NY,,10826.95,Low
C02339,2024-04-15,Home,CT,Tolland,15188.66,Low
C02340,2023-11-07,Life,CT,Hartford,17598.0,Low
C02341,2023-05-12,Home,MA,,5599.56,Low
C02342,2023-03-22,Life,CT,Windham,17903.69,Medium
C02343,2023-09-02,Health,MA,,9839.2,Medium
C02344,2023-02-19,Life,MA,,17382.47,Medium
C02345,2024-07-26,Health,MA,,12749.45,Low
C02346,2023-04-04,Health,MA,,2585.68,Low
C02347,2024-06-02,Life,RI,,2639.66,Low
C02348,2024-02-03,Auto,RI,,4528.25,Medium
C02349,2024-04-19,Life,CT,Tolland,13863.37,High
C02350,2024-08-07,Life,MA,,17614.48,Medium
C02351,2023-11-20,Life,NY,,9885.57,Low
C02352,2023-11-04,Auto,NY,,18827.45,Low
C02353,2023-01-18,Health,RI,,617.38,Low
C02354,2023-04-13,Home,NY,,2678.93,Low
C02355,2023-09-23,Auto,NY,,3245.35,Low
C02356,2023-11-30,Auto,RI,,4636.06,Low
C02357,2024-02-04,Home,RI,,18311.24,Low
C02358,2023-11-18,Home,RI,,6828.24,Low
C02359,2024-01-24,Health,NY,,6942.79,Low
C02360,2023-10-18,Health,MA,,19450.44,Low
C02361,2023-11-20,Auto,RI,,4363.93,Low
C02362,2024-04-21,Home,NY,,18740.63,Medium
C02363,2023-07-08,Life,MA,,23931.51,High
C02364,2024-02-24,Auto,RI,,17774.15,Low
C02365,2023-01-05,Home,NY,,5465.27,Low
C02366,2023-08-06,Life,NY,,5392.94,High
C02367,2024-04-22,Health,CT,Windham,448.42,Low
C02368,2023-04-28,Home,MA,,10632.14,Low
C02369,2023-07-16,Life,NY,,29830.69,High
C02370,2023-12-19,Home,CT,New Haven,12398.69,Low
C02371,2023-12-26,Health,CT,Hartford,11228.04,Medium
C02372,2023-08-23,Home,RI,,8057.79,Medium
C02373,2024-06-25,Home,NY,,10001.2,Low
C02374,2023-09-20,Home,CT,Hartford,21156.89,High
C02375,2024-04-22,Auto,RI,,8493.49,Medium
C02376,2023-11-27,Auto,NY,,3207.47,Low
C02377,2024-01-02,Home,NY,,10248.51,Low
C02378,2023-11-20,Health,MA,,19038.36,High
C02379,2023-09-25,Health,RI,,7029.51,Medium
C02380,2023-06-02,Home,MA,,13844.55,Medium
C02381,2023-11-15,Home,CT,New London,16604.03,Low
C02382,2024-03-24,Life,RI,,11628.12,Low
C02383,2023-11-27,Auto,RI,,2291.36,Low
C02384,2024-06-21,Home,NY,,6454.49,Low
C02385,2024-03-31,Life,CT,Litchfield,786.07,Medium
C02386,2023-08-29,Health,CT,Hartford,16204.86,High
C02387,2023-04-04,Health,MA,,14079.37,Low
C02388,2024-06-04,Life,NY,,5762.52,Low
C02389,2023-06-13,Home,CT,New London,10702.89,Low
C02390,2023-03-23,Life,RI,,3195.65,Medium
C02391,2024-06-19,Auto,MA,,4385.51,Medium
C02392,2023-07-26,Life,RI,,19446.61,Low
C02393,2023-01-27,Home,CT,Hartford,12735.48,Low
C02394,2024-04-27,Life,NY,,3423.96,Low
C02395,2024-07-11,Auto,NY,,16393.97,Low
C02396,2024-03-04,Life,MA,,17956.23,Low
C02397,2024-07-26,Life,NY,,14072.57,Medium
C02398,2023-10-01,Auto,MA,,505.77,Medium
C02399,2023-03-17,Home,CT,Tolland,7738.26,Medium
C02400,2024-07-05,Life,MA,,29818.14,High
C02401,2024-06-20,Auto,RI,,15828.14,Medium
C02402,2024-03-03,Auto,RI,,11798.27,Low
C02403,2024-03-11,Health,CT,Windham,4015.52,Medium
C02404,2023-09-08,Auto,NY,,5670.8,Medium
C02405,2023-11-02,Life,RI,,3697.7,High
C02406,2024-05-13,Life,CT,Middlesex,3249.38,Medium
C02407,2024-08-06,Auto,RI,,8640.97,Medium
C02408,2023-07-14,Health,NY,,12410.6,Medium
C02409,2024-06-17,Health,NY,,13962.32,Low
C02410,2023-07-02,Life,NY,,1211.52,Low
C02411,2024-03-27,Life,NY,,12593.12,Low
C02412,2023-07-19,Life,CT,Middlesex,13333.57,Medium
C02413,2024-02-14,Auto,CT,Middlesex,18549.8,Medium
C02414,2023-08-14,Auto,RI,,2765.26,Medium
C02415,2023-09-21,Auto,NY,,13903.66,Low
C02416,2024-07-09,Health,CT,New Haven,4678.74,Low
C02417,2023-08-21,Home,NY,,7421.17,Low
C02418,2023-08-19,Life,RI,,8796.65,Medium
C02419,2023-06-23,Home,RI,,19516.32,Low
C02420,2023-10-19,Home,CT,Middlesex,13380.75,High
C02421,2024-03-21,Auto,NY,,14667.03,Medium
C02422,2024-07-09,Home,MA,,6804.55,Medium
C02423,2024-08-11,Life,MA,,13433.26,Low
C02424,2023-04-16,Auto,CT,Litchfield,16493.18,Low
C02425,2023-01-08,Home,MA,,13373.55,Low
C02426,2024-05-04,Home,CT,Fairfield,2068.75,Low
C02427,2023-06-03,Home,MA,,11046.77,Medium
C02428,2024-01-19,Auto,NY,,1934.78,Low
C02429,2023-12-01,Home,NY,,17511.17,Low
C02430,2024-04-04,Health,NY,,9342.56,Medium
C02431,2023-07-28,Life,RI,,5157.21,Low
C02432,2023-01-16,Health,CT,Tolland,2148.69,Low
C02433,2024-08-21,Home,MA,,3795.08,Low
C02434,2023-06-11,Auto,CT,Windham,1725.0,Low
C02435,2023-04-08,Life,MA,,6697.57,Medium
C02436,2023-02-08,Auto,RI,,3019.61,High
C02437,2023-03-24,Life,MA,,7355.26,Low
C02438,2023-12-11,Health,RI,,18910.23,Low
C02439,2024-03-31,Life,RI,,7454.88,Low
C02440,2024-05-26,Life,CT,New London,10003.57,Low
C02441,2023-04-29,Health,RI,,16284.73,High
C02442,2024-06-16,Health,RI,,10640.91,Low
C02443,2024-08-07,Home,CT,Hartford,19937.29,Medium
C02444,2023-11-26,Home,MA,,14601.8,Medium
C02445,2023-06-29,Home,CT,Fairfield,11138.74,Low
C02446,2024-05-11,Home,CT,Middlesex,5495.52,Low
C02447,2023-09-28,Health,NY,,15317.96,Medium
C02448,2024-05-22,Health,RI,,13202.51,Low
C02449,2023-02-17,Home,MA,,9343.83,Low
C02450,2024-03-09,Health,MA,,11085.82,Low
C02451,2023-11-23,Health,RI,,5517.53,High
C02452,2023-04-17,Home,NY,,14078.51,Low
C02453,2023-01-16,Health,RI,,16742.1,Low
C02454,2023-07-16,Home,NY,,1269.37,Medium
C02455,2023-06-21,Health,NY,,18938.32,Low
C02456,2023-06-30,Home,CT,New Haven,5132.25,Low
C02457,2023-04-21,Home,RI,,3523.45,Low
C02458,2023-06-10,Health,NY,,18578.14,Low
C02459,2023-02-23,Home,RI,,16315.3,Low
C02460,2023-10-02,Life,NY,,8166.43,Low
C02461,2024-04-27,Life,MA,,11291.82,Medium
C02462,2023-11-19,Auto,MA,,3524.14,Medium
C02463,2023-08-05,Auto,CT,New Haven,4534.34,Low
C02464,2023-12-27,Life,NY,,18282.28,Low
C02465,2024-05-10,Home,MA,,5360.66,Low
C02466,2023-05-30,Life,RI,,11068.45,Low
C02467,2024-06-27,Home,MA,,10006.3,High
C02468,2023-04-04,Health,MA,,12427.25,Medium
C02469,2023-01-16,Home,NY,,3189.33,Low
C02470,2024-05-16,Home,NY,,14313.24,Low
C02471,2024-01-13,Life,CT,Litchfield,17054.65,Medium
C02472,2023-04-28,Home,CT,New London,16599.89,Low
C02473,2024-05-15,Health,RI,,12362.94,Low
C02474,2023-12-04,Health,RI,,12713.58,Medium
C02475,2023-08-07,Life,CT,New Haven,17773.44,Low
C02476,2024-08-05,Home,MA,,18880.71,Low
C02477,2023-12-28,Life,NY,,10847.68,Low
C02478,2024-03-09,Auto,MA,,1822.91,Medium
C02479,2024-07-01,Home,RI,,7919.73,High
C02480,2023-10-05,Home,NY,,18637.13,Low
C02481,2024-08-22,Life,NY,,13595.56,Low
C02482,2024-02-15,Health,CT,New London,14281.88,Medium
C02483,2023-02-06,Life,RI,,15058.29,Low
C02484,2024-05-29,Home,RI,,4004.23,High
C02485,2024-04-09,Life,RI,,7660.94,Low
C02486,2023-09-18,Home,MA,,19025.43,Medium
C02487,2023-03-20,Home,CT,Windham,19767.73,Low
C02488,2023-10-07,Health,NY,,914.66,Low
C02489,2023-04-24,Home,CT,Tolland,15748.39,Medium
C02490,2023-03-31,Home,RI,,13317.72,Low
C02491,2023-09-10,Auto,NY,,2126.71,Medium
C02492,2024-06-16,Health,CT,Litchfield,6573.28,Medium
C02493,2023-11-22,Home,CT,New Haven,10561.13,Medium
C02494,2023-04-11,Home,NY,,7073.86,Medium
C02495,2024-06-02,Home,RI,,860.65,Medium
C02496,2023-08-13,Home,MA,,1668.72,Low
C02497,2023-04-25,Auto,CT,Fairfield,2334.33,Medium
C02498,2023-03-02,Auto,CT,Hartford,3175.46,Low
C02499,2023-02-18,Auto,NY,,4002.69,Low
